,adv,bottom,cod,doctop,fontname,height,non_stroking_color,object_type,page_number,size,stroking_color,text,top,upright,width,x0,x1,y0,y1,type
1478,10.560,542.830,28,24103.199,ABCDEE+宋体,10.560,0,char,29,10.560,0,合同资产 ,526.390,True,10.560,84.624,241.130,300.770,311.330,tbl
1479,2.387,542.830,28,24104.110,ABCDEE+Calibri,10.560,0,char,29,10.560,0, ,526.390,True,2.387,241.130,379.030,301.010,311.570,tbl
1480,2.387,542.830,28,24104.110,ABCDEE+Calibri,10.560,0,char,29,10.560,0, ,526.390,True,2.387,379.030,510.340,301.010,311.570,tbl
1481,10.560,559.150,29,24119.519,ABCDEE+宋体,10.560,0,char,29,10.560,0,持有待售资产 ,542.830,True,10.560,84.624,241.130,284.450,295.010,tbl
1482,2.387,559.150,29,24120.430,ABCDEE+Calibri,10.560,0,char,29,10.560,0, ,542.830,True,2.387,241.130,379.030,284.690,295.250,tbl
1483,2.387,559.150,29,24120.430,ABCDEE+Calibri,10.560,0,char,29,10.560,0, ,542.830,True,2.387,379.030,510.340,284.690,295.250,tbl
1484,10.560,575.470,30,24135.839,ABCDEE+宋体,10.560,0,char,29,10.560,0,一年内到期的非流动资产 ,559.150,True,10.560,84.624,241.130,268.130,278.690,tbl
1485,2.387,575.470,30,24136.750,ABCDEE+Calibri,10.560,0,char,29,10.560,0, ,559.150,True,2.387,241.130,379.030,268.370,278.930,tbl
1486,2.387,575.470,30,24136.750,ABCDEE+Calibri,10.560,0,char,29,10.560,0, ,559.150,True,2.387,379.030,510.340,268.370,278.930,tbl
1487,10.560,591.790,31,24152.159,ABCDEE+宋体,10.560,0,char,29,10.560,0,其他流动资产 ,575.470,True,10.560,84.624,241.130,251.810,262.370,tbl
1488,5.354,591.790,31,24153.070,ABCDEE+Calibri,10.560,0,char,29,10.560,0,"128,322,085.14 ",575.470,True,5.354,241.130,379.030,252.050,262.610,tbl
1489,5.354,591.790,31,24153.070,ABCDEE+Calibri,10.560,0,char,29,10.560,0,"8,543,575.20 ",575.470,True,5.354,379.030,510.340,252.050,262.610,tbl
1490,10.560,608.230,32,24168.599,ABCDEE+宋体,10.560,0,char,29,10.560,0,流动资产合计 ,591.790,True,10.560,84.624,241.130,235.370,245.930,tbl
1491,5.354,608.230,32,24169.510,ABCDEE+Calibri,10.560,0,char,29,10.560,0,"9,846,586,576.82 ",591.790,True,5.354,241.130,379.030,235.610,246.170,tbl
1492,5.354,608.230,32,24169.510,ABCDEE+Calibri,10.560,0,char,29,10.560,0,"9,851,034,894.67 ",591.790,True,5.354,379.030,510.340,235.610,246.170,tbl
1493,10.560,624.550,33,24184.919,ABCDEE+宋体,10.560,0,char,29,10.560,0,非流动资产： ,608.230,True,10.560,84.624,241.130,219.050,229.610,tbl
1494,2.387,624.550,33,24185.830,ABCDEE+Calibri,10.560,0,char,29,10.560,0, ,608.230,True,2.387,241.130,379.030,219.290,229.850,tbl
1495,2.387,624.550,33,24185.830,ABCDEE+Calibri,10.560,0,char,29,10.560,0, ,608.230,True,2.387,379.030,510.340,219.290,229.850,tbl
1496,10.560,640.870,34,24201.239,ABCDEE+宋体,10.560,0,char,29,10.560,0,发放贷款和垫款 ,624.550,True,10.560,84.624,241.130,202.730,213.290,tbl
1497,2.387,640.870,34,24202.150,ABCDEE+Calibri,10.560,0,char,29,10.560,0, ,624.550,True,2.387,241.130,379.030,202.970,213.530,tbl
1498,2.387,640.870,34,24202.150,ABCDEE+Calibri,10.560,0,char,29,10.560,0, ,624.550,True,2.387,379.030,510.340,202.970,213.530,tbl
1499,10.560,657.190,35,24217.559,ABCDEE+宋体,10.560,0,char,29,10.560,0,债权投资 ,640.870,True,10.560,84.624,241.130,186.410,196.970,tbl
1500,2.387,657.190,35,24218.470,ABCDEE+Calibri,10.560,0,char,29,10.560,0, ,640.870,True,2.387,241.130,379.030,186.650,197.210,tbl
1501,2.387,657.190,35,24218.470,ABCDEE+Calibri,10.560,0,char,29,10.560,0, ,640.870,True,2.387,379.030,510.340,186.650,197.210,tbl
1502,10.560,673.660,36,24234.029,ABCDEE+宋体,10.560,0,char,29,10.560,0,可供出售金融资产 ,657.190,True,10.560,84.624,241.130,169.940,180.500,tbl
1503,2.387,673.660,36,24234.940,ABCDEE+Calibri,10.560,0,char,29,10.560,0,                                 ,657.190,True,2.387,241.130,379.030,170.180,180.740,tbl
1504,5.354,673.660,36,24234.940,ABCDEE+Calibri,10.560,0,char,29,10.560,0,"750,000.00 ",657.190,True,5.354,379.030,510.340,170.180,180.740,tbl
1505,10.560,689.980,37,24250.349,ABCDEE+宋体,10.560,0,char,29,10.560,0,其他债权投资 ,673.660,True,10.560,84.624,241.130,153.620,164.180,tbl
1506,2.387,689.980,37,24251.260,ABCDEE+Calibri,10.560,0,char,29,10.560,0, ,673.660,True,2.387,241.130,379.030,153.860,164.420,tbl
1507,2.387,689.980,37,24251.260,ABCDEE+Calibri,10.560,0,char,29,10.560,0, ,673.660,True,2.387,379.030,510.340,153.860,164.420,tbl
1508,10.560,706.300,38,24266.669,ABCDEE+宋体,10.560,0,char,29,10.560,0,持有至到期投资 ,689.980,True,10.560,84.624,241.130,137.300,147.860,tbl
1509,2.387,706.300,38,24267.580,ABCDEE+Calibri,10.560,0,char,29,10.560,0, ,689.980,True,2.387,241.130,379.030,137.540,148.100,tbl
1510,2.387,706.300,38,24267.580,ABCDEE+Calibri,10.560,0,char,29,10.560,0, ,689.980,True,2.387,379.030,510.340,137.540,148.100,tbl
1511,10.560,722.620,39,24282.989,ABCDEE+宋体,10.560,0,char,29,10.560,0,长期应收款 ,706.300,True,10.560,84.624,241.130,120.980,131.540,tbl
1512,2.387,722.620,39,24283.900,ABCDEE+Calibri,10.560,0,char,29,10.560,0, ,706.300,True,2.387,241.130,379.030,121.220,131.780,tbl
1513,2.387,722.620,39,24283.900,ABCDEE+Calibri,10.560,0,char,29,10.560,0, ,706.300,True,2.387,379.030,510.340,121.220,131.780,tbl
1514,10.560,739.060,40,24299.429,ABCDEE+宋体,10.560,0,char,29,10.560,0,长期股权投资 ,722.620,True,10.560,84.624,241.130,104.540,115.100,tbl
1515,5.354,739.060,40,24300.340,ABCDEE+Calibri,10.560,0,char,29,10.560,0,"13,310,394.44 ",722.620,True,5.354,241.130,379.030,104.780,115.340,tbl
1516,5.354,739.060,40,24300.340,ABCDEE+Calibri,10.560,0,char,29,10.560,0,"15,634,395.12 ",722.620,True,5.354,379.030,510.340,104.780,115.340,tbl
1517,10.560,755.376,41,24315.745,ABCDEE+宋体,10.560,0,char,29,10.560,0,其他权益工具投资 ,739.060,True,10.560,84.624,241.130,88.224,98.784,tbl
1518,2.387,755.376,41,24316.656,ABCDEE+Calibri,10.560,0,char,29,10.560,0, ,739.060,True,2.387,241.130,379.030,88.464,99.024,tbl
1519,2.387,755.376,41,24316.656,ABCDEE+Calibri,10.560,0,char,29,10.560,0, ,739.060,True,2.387,379.030,510.340,88.464,99.024,tbl
1520,4.563,792.186,42,24356.946,ABCDEE+Calibri,9.000,0,char,29,9.000,0,29,783.186,True,4.563,293.090,297.653,49.734,58.734,para
1521,2.555,48.540,0,24459.180,ABCDEE+Calibri,5.040,0,char,30,5.040,0,8,43.500,True,2.555,90.024,92.579,793.380,798.420,para
1522,2.555,48.540,1,24459.180,ABCDEE+Calibri,5.040,0,char,30,5.040,0,8,43.500,True,2.555,90.024,92.579,792.000,798.420,para
1523,10.560,88.680,2,24490.969,ABCDEE+宋体,10.560,0,char,30,10.560,0,其他非流动金融资产 ,72.360,True,10.560,84.624,241.130,754.920,765.480,tbl
1524,2.387,88.680,2,24491.880,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,72.360,True,2.387,241.130,379.030,755.160,765.720,tbl
1525,2.387,88.680,2,24491.880,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,72.360,True,2.387,379.030,510.340,755.160,765.720,tbl
1526,10.560,105.020,3,24507.309,ABCDEE+宋体,10.560,0,char,30,10.560,0,投资性房地产 ,88.680,True,10.560,84.624,241.130,738.580,749.140,tbl
1527,5.354,105.020,3,24508.220,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"256,848,979.47 ",88.680,True,5.354,241.130,379.030,738.820,749.380,tbl
1528,5.354,105.020,3,24508.220,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"251,465,962.06 ",88.680,True,5.354,379.030,510.340,738.820,749.380,tbl
1529,10.560,121.460,4,24523.749,ABCDEE+宋体,10.560,0,char,30,10.560,0,固定资产 ,105.020,True,10.560,84.624,241.130,722.140,732.700,tbl
1530,5.354,121.460,4,24524.660,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"112,536,481.97 ",105.020,True,5.354,241.130,379.030,722.380,732.940,tbl
1531,5.354,121.460,4,24524.660,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"275,464,866.28 ",105.020,True,5.354,379.030,510.340,722.380,732.940,tbl
1532,10.560,137.780,5,24540.069,ABCDEE+宋体,10.560,0,char,30,10.560,0,在建工程 ,121.460,True,10.560,84.624,241.130,705.820,716.380,tbl
1533,5.354,137.780,5,24540.980,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"1,133,268,178.54 ",121.460,True,5.354,241.130,379.030,706.060,716.620,tbl
1534,5.354,137.780,5,24540.980,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"336,520,932.56 ",121.460,True,5.354,379.030,510.340,706.060,716.620,tbl
1535,10.560,154.100,6,24556.389,ABCDEE+宋体,10.560,0,char,30,10.560,0,生产性生物资产 ,137.780,True,10.560,84.624,241.130,689.500,700.060,tbl
1536,5.354,154.100,6,24557.300,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"99,605.00 ",137.780,True,5.354,241.130,379.030,689.740,700.300,tbl
1537,5.354,154.100,6,24557.300,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"1,779,205.38 ",137.780,True,5.354,379.030,510.340,689.740,700.300,tbl
1538,10.560,170.420,7,24572.709,ABCDEE+宋体,10.560,0,char,30,10.560,0,油气资产 ,154.100,True,10.560,84.624,241.130,673.180,683.740,tbl
1539,2.387,170.420,7,24573.620,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,154.100,True,2.387,241.130,379.030,673.420,683.980,tbl
1540,2.387,170.420,7,24573.620,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,154.100,True,2.387,379.030,510.340,673.420,683.980,tbl
1541,10.560,186.860,8,24589.149,ABCDEE+宋体,10.560,0,char,30,10.560,0,使用权资产 ,170.420,True,10.560,84.624,241.130,656.740,667.300,tbl
1542,2.387,186.860,8,24590.060,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,170.420,True,2.387,241.130,379.030,656.980,667.540,tbl
1543,2.387,186.860,8,24590.060,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,170.420,True,2.387,379.030,510.340,656.980,667.540,tbl
1544,10.560,203.180,9,24605.469,ABCDEE+宋体,10.560,0,char,30,10.560,0,无形资产 ,186.860,True,10.560,84.624,241.130,640.420,650.980,tbl
1545,5.354,203.180,9,24606.380,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"183,836,607.98 ",186.860,True,5.354,241.130,379.030,640.660,651.220,tbl
1546,5.354,203.180,9,24606.380,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"1,309,711.74 ",186.860,True,5.354,379.030,510.340,640.660,651.220,tbl
1547,10.560,219.500,10,24621.789,ABCDEE+宋体,10.560,0,char,30,10.560,0,开发支出 ,203.180,True,10.560,84.624,241.130,624.100,634.660,tbl
1548,2.387,219.500,10,24622.700,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,203.180,True,2.387,241.130,379.030,624.340,634.900,tbl
1549,2.387,219.500,10,24622.700,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,203.180,True,2.387,379.030,510.340,624.340,634.900,tbl
1550,10.560,235.820,11,24638.109,ABCDEE+宋体,10.560,0,char,30,10.560,0,商誉 ,219.500,True,10.560,84.624,241.130,607.780,618.340,tbl
1551,2.387,235.820,11,24639.020,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,219.500,True,2.387,241.130,379.030,608.020,618.580,tbl
1552,2.387,235.820,11,24639.020,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,219.500,True,2.387,379.030,510.340,608.020,618.580,tbl
1553,10.560,252.260,12,24654.549,ABCDEE+宋体,10.560,0,char,30,10.560,0,长期待摊费用 ,235.820,True,10.560,84.624,241.130,591.340,601.900,tbl
1554,5.354,252.260,12,24655.460,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"105,702,758.04 ",235.820,True,5.354,241.130,379.030,591.580,602.140,tbl
1555,5.354,252.260,12,24655.460,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"386,781.08 ",235.820,True,5.354,379.030,510.340,591.580,602.140,tbl
1556,10.560,268.580,13,24670.869,ABCDEE+宋体,10.560,0,char,30,10.560,0,递延所得税资产 ,252.260,True,10.560,84.624,241.130,575.020,585.580,tbl
1557,5.354,268.580,13,24671.780,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"1,576,797.18 ",252.260,True,5.354,241.130,379.030,575.260,585.820,tbl
1558,5.354,268.580,13,24671.780,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"6,289,645.97 ",252.260,True,5.354,379.030,510.340,575.260,585.820,tbl
1559,10.560,284.930,14,24687.189,ABCDEE+宋体,10.560,0,char,30,10.560,0,其他非流动资产 ,268.580,True,10.560,84.624,241.130,558.700,569.260,tbl
1560,5.354,284.930,14,24688.100,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"806,230,700.00 ",268.580,True,5.354,241.130,379.030,558.940,569.500,tbl
1561,5.354,284.930,14,24688.100,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"806,230,700.00 ",268.580,True,5.354,379.030,510.340,558.940,569.500,tbl
1562,10.560,301.250,15,24703.539,ABCDEE+宋体,10.560,0,char,30,10.560,0,非流动资产合计 ,284.930,True,10.560,84.624,241.130,542.350,552.910,tbl
1563,5.354,301.250,15,24704.450,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"2,613,410,502.62 ",284.930,True,5.354,241.130,379.030,542.590,553.150,tbl
1564,5.354,301.250,15,24704.450,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"1,695,832,200.19 ",284.930,True,5.354,379.030,510.340,542.590,553.150,tbl
1565,10.560,317.690,16,24719.979,ABCDEE+宋体,10.560,0,char,30,10.560,0,资产总计 ,301.250,True,10.560,84.624,241.130,525.910,536.470,tbl
1566,5.354,317.690,16,24720.890,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"12,459,997,079.44 ",301.250,True,5.354,241.130,379.030,526.150,536.710,tbl
1567,5.354,317.690,16,24720.890,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"11,546,867,094.86 ",301.250,True,5.354,379.030,510.340,526.150,536.710,tbl
1568,10.560,334.010,17,24736.299,ABCDEE+宋体,10.560,0,char,30,10.560,0,流动负债： ,317.690,True,10.560,84.624,241.130,509.590,520.150,tbl
1569,2.387,334.010,17,24737.210,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,317.690,True,2.387,241.130,379.030,509.830,520.390,tbl
1570,2.387,334.010,17,24737.210,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,317.690,True,2.387,379.030,510.340,509.830,520.390,tbl
1571,10.560,350.330,18,24752.619,ABCDEE+宋体,10.560,0,char,30,10.560,0,短期借款 ,334.010,True,10.560,84.624,241.130,493.270,503.830,tbl
1572,5.354,350.330,18,24753.530,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"287,296,651.05 ",334.010,True,5.354,241.130,379.030,493.510,504.070,tbl
1573,5.354,350.330,18,24753.530,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"28,650,000.00 ",334.010,True,5.354,379.030,510.340,493.510,504.070,tbl
1574,10.560,366.650,19,24768.939,ABCDEE+宋体,10.560,0,char,30,10.560,0,向中央银行借款 ,350.330,True,10.560,84.624,241.130,476.950,487.510,tbl
1575,2.387,366.650,19,24769.850,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,350.330,True,2.387,241.130,379.030,477.190,487.750,tbl
1576,2.387,366.650,19,24769.850,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,350.330,True,2.387,379.030,510.340,477.190,487.750,tbl
1577,10.560,383.090,20,24785.379,ABCDEE+宋体,10.560,0,char,30,10.560,0,拆入资金 ,366.650,True,10.560,84.624,241.130,460.510,471.070,tbl
1578,2.387,383.090,20,24786.290,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,366.650,True,2.387,241.130,379.030,460.750,471.310,tbl
1579,2.387,383.090,20,24786.290,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,366.650,True,2.387,379.030,510.340,460.750,471.310,tbl
1580,10.560,399.410,21,24801.699,ABCDEE+宋体,10.560,0,char,30,10.560,0,交易性金融负债 ,383.090,True,10.560,84.624,241.130,444.190,454.750,tbl
1581,2.387,399.410,21,24802.610,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,383.090,True,2.387,241.130,379.030,444.430,454.990,tbl
1582,2.387,399.410,21,24802.610,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,383.090,True,2.387,379.030,510.340,444.430,454.990,tbl
1583,10.560,431.330,22,24818.019,ABCDEE+宋体,10.560,0,char,30,10.560,0,以公允价值计量且其变动计入当期损益的金融负债 ,399.410,True,10.560,84.624,241.130,412.270,439.581,tbl
1584,2.387,431.330,22,24818.930,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,399.410,True,2.387,241.130,379.030,428.110,438.670,tbl
1585,2.387,431.330,22,24818.930,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,399.410,True,2.387,379.030,510.340,428.110,438.670,tbl
1586,10.560,447.650,23,24849.939,ABCDEE+宋体,10.560,0,char,30,10.560,0,衍生金融负债 ,431.330,True,10.560,84.624,241.130,395.950,406.510,tbl
1587,2.387,447.650,23,24850.850,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,431.330,True,2.387,241.130,379.030,396.190,406.750,tbl
1588,2.387,447.650,23,24850.850,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,431.330,True,2.387,379.030,510.340,396.190,406.750,tbl
1589,10.560,464.090,24,24866.379,ABCDEE+宋体,10.560,0,char,30,10.560,0,应付票据 ,447.650,True,10.560,84.624,241.130,379.510,390.070,tbl
1590,2.387,464.090,24,24867.290,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,447.650,True,2.387,241.130,379.030,379.750,390.310,tbl
1591,2.387,464.090,24,24867.290,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,447.650,True,2.387,379.030,510.340,379.750,390.310,tbl
1592,10.560,480.430,25,24882.719,ABCDEE+宋体,10.560,0,char,30,10.560,0,应付账款 ,464.090,True,10.560,84.624,241.130,363.170,373.730,tbl
1593,5.354,480.430,25,24883.630,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"52,798,254.50 ",464.090,True,5.354,241.130,379.030,363.410,373.970,tbl
1594,5.354,480.430,25,24883.630,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"26,805,656.68 ",464.090,True,5.354,379.030,510.340,363.410,373.970,tbl
1595,10.560,496.750,26,24899.039,ABCDEE+宋体,10.560,0,char,30,10.560,0,预收款项 ,480.430,True,10.560,84.624,241.130,346.850,357.410,tbl
1596,5.354,496.750,26,24899.950,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"7,174,552.00 ",480.430,True,5.354,241.130,379.030,347.090,357.650,tbl
1597,5.354,496.750,26,24899.950,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"29,646,752.30 ",480.430,True,5.354,379.030,510.340,347.090,357.650,tbl
1598,10.560,513.070,27,24915.359,ABCDEE+宋体,10.560,0,char,30,10.560,0,合同负债 ,496.750,True,10.560,84.624,241.130,330.530,341.090,tbl
1599,2.387,513.070,27,24916.270,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,496.750,True,2.387,241.130,379.030,330.770,341.330,tbl
1600,2.387,513.070,27,24916.270,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,496.750,True,2.387,379.030,510.340,330.770,341.330,tbl
1601,10.560,529.510,28,24931.799,ABCDEE+宋体,10.560,0,char,30,10.560,0,卖出回购金融资产款 ,513.070,True,10.560,84.624,241.130,314.090,324.650,tbl
1602,2.387,529.510,28,24932.710,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,513.070,True,2.387,241.130,379.030,314.330,324.890,tbl
1603,2.387,529.510,28,24932.710,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,513.070,True,2.387,379.030,510.340,314.330,324.890,tbl
1604,10.560,545.830,29,24948.119,ABCDEE+宋体,10.560,0,char,30,10.560,0,吸收存款及同业存放 ,529.510,True,10.560,84.624,241.130,297.770,308.330,tbl
1605,2.387,545.830,29,24949.030,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,529.510,True,2.387,241.130,379.030,298.010,308.570,tbl
1606,2.387,545.830,29,24949.030,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,529.510,True,2.387,379.030,510.340,298.010,308.570,tbl
1607,10.560,562.150,30,24964.439,ABCDEE+宋体,10.560,0,char,30,10.560,0,代理买卖证券款 ,545.830,True,10.560,84.624,241.130,281.450,292.010,tbl
1608,2.387,562.150,30,24965.350,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,545.830,True,2.387,241.130,379.030,281.690,292.250,tbl
1609,2.387,562.150,30,24965.350,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,545.830,True,2.387,379.030,510.340,281.690,292.250,tbl
1610,10.560,578.470,31,24980.759,ABCDEE+宋体,10.560,0,char,30,10.560,0,代理承销证券款 ,562.150,True,10.560,84.624,241.130,265.130,275.690,tbl
1611,2.387,578.470,31,24981.670,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,562.150,True,2.387,241.130,379.030,265.370,275.930,tbl
1612,2.387,578.470,31,24981.670,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,562.150,True,2.387,379.030,510.340,265.370,275.930,tbl
1613,10.560,594.910,32,24997.199,ABCDEE+宋体,10.560,0,char,30,10.560,0,应付职工薪酬 ,578.470,True,10.560,84.624,241.130,248.690,259.250,tbl
1614,5.354,594.910,32,24998.110,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"701,350.15 ",578.470,True,5.354,241.130,379.030,248.930,259.490,tbl
1615,5.354,594.910,32,24998.110,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"1,066,884.54 ",578.470,True,5.354,379.030,510.340,248.930,259.490,tbl
1616,10.560,611.230,33,25013.519,ABCDEE+宋体,10.560,0,char,30,10.560,0,应交税费 ,594.910,True,10.560,84.624,241.130,232.370,242.930,tbl
1617,5.354,611.230,33,25014.430,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"392,914,598.04 ",594.910,True,5.354,241.130,379.030,232.610,243.170,tbl
1618,5.354,611.230,33,25014.430,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"241,051,542.26 ",594.910,True,5.354,379.030,510.340,232.610,243.170,tbl
1619,10.560,627.550,34,25029.839,ABCDEE+宋体,10.560,0,char,30,10.560,0,其他应付款 ,611.230,True,10.560,84.624,241.130,216.050,226.610,tbl
1620,5.354,627.550,34,25030.750,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"647,248,041.88 ",611.230,True,5.354,241.130,379.030,216.290,226.850,tbl
1621,5.354,627.550,34,25030.750,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"883,948,547.05 ",611.230,True,5.354,379.030,510.340,216.290,226.850,tbl
1622,10.560,643.870,35,25046.159,ABCDEE+宋体,10.560,0,char,30,10.560,0,其中：应付利息 ,627.550,True,10.560,84.624,241.130,199.730,210.290,tbl
1623,5.354,643.870,35,25047.070,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"7,520,547.95 ",627.550,True,5.354,241.130,379.030,199.970,210.530,tbl
1624,2.387,643.870,35,25047.070,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,627.550,True,2.387,379.030,510.340,199.970,210.530,tbl
1625,10.560,660.328,36,25062.599,ABCDEE+宋体,10.560,0,char,30,10.560,0,应付股利 ,643.870,True,10.560,84.624,241.130,183.290,193.850,tbl
1626,2.387,660.328,36,25063.510,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,643.870,True,2.387,241.130,379.030,183.530,194.090,tbl
1627,2.387,660.328,36,25063.510,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,643.870,True,2.387,379.030,510.340,183.530,194.090,tbl
1628,10.560,676.660,37,25078.949,ABCDEE+宋体,10.560,0,char,30,10.560,0,应付手续费及佣金 ,660.328,True,10.560,84.624,241.130,166.940,177.500,tbl
1629,2.387,676.660,37,25079.860,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,660.328,True,2.387,241.130,379.030,167.180,177.740,tbl
1630,2.387,676.660,37,25079.860,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,660.328,True,2.387,379.030,510.340,167.180,177.740,tbl
1631,10.560,692.980,38,25095.269,ABCDEE+宋体,10.560,0,char,30,10.560,0,应付分保账款 ,676.660,True,10.560,84.624,241.130,150.620,161.180,tbl
1632,2.387,692.980,38,25096.180,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,676.660,True,2.387,241.130,379.030,150.860,161.420,tbl
1633,2.387,692.980,38,25096.180,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,676.660,True,2.387,379.030,510.340,150.860,161.420,tbl
1634,10.560,709.300,39,25111.589,ABCDEE+宋体,10.560,0,char,30,10.560,0,持有待售负债 ,692.980,True,10.560,84.624,241.130,134.300,144.860,tbl
1635,2.387,709.300,39,25112.500,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,692.980,True,2.387,241.130,379.030,134.540,145.100,tbl
1636,2.387,709.300,39,25112.500,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,692.980,True,2.387,379.030,510.340,134.540,145.100,tbl
1637,10.560,725.740,40,25128.029,ABCDEE+宋体,10.560,0,char,30,10.560,0,一年内到期的非流动负债 ,709.300,True,10.560,84.624,241.130,117.860,128.420,tbl
1638,5.354,725.740,40,25128.940,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"380,600,000.00 ",709.300,True,5.354,241.130,379.030,118.100,128.660,tbl
1639,5.354,725.740,40,25128.940,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"425,500,000.00 ",709.300,True,5.354,379.030,510.340,118.100,128.660,tbl
1640,10.560,742.056,41,25144.349,ABCDEE+宋体,10.560,0,char,30,10.560,0,其他流动负债 ,725.740,True,10.560,84.624,241.130,101.540,112.100,tbl
1641,2.387,742.056,41,25145.260,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,725.740,True,2.387,241.130,379.030,101.780,112.340,tbl
1642,2.387,742.056,41,25145.260,ABCDEE+Calibri,10.560,0,char,30,10.560,0, ,725.740,True,2.387,379.030,510.340,101.780,112.340,tbl
1643,10.560,758.376,42,25160.665,ABCDEE+宋体,10.560,0,char,30,10.560,0,流动负债合计 ,742.056,True,10.560,84.624,241.130,85.224,95.784,tbl
1644,5.354,758.376,42,25161.576,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"1,768,733,447.62 ",742.056,True,5.354,241.130,379.030,85.464,96.024,tbl
1645,5.354,758.376,42,25161.576,ABCDEE+Calibri,10.560,0,char,30,10.560,0,"1,636,669,382.83 ",742.056,True,5.354,379.030,510.340,85.464,96.024,tbl
